offer_id	first_day_exposition	last_day_exposition	last_price	floor	open_plan	rooms	studio	area	kitchen_area	living_area	agent_fee	renovation	offer_type	category_type	unified_address	building_id
6643763559244254465	2017-04-08T00:00:00+03:00	2017-06-06T00:00:00+03:00	40000.0	4	False	2	False	75.0	12.5	35.0	50.0	1.0	2	2	Россия, Санкт-Петербург, Октябрьская набережная, 70к4	6392621326410498083
236598654905877668	2018-04-17T00:00:00+03:00	2018-07-18T00:00:00+03:00	23000.0	1	False	2	False	53.0	11.0	35.0	70.0	2.0	2	2	Россия, Санкт-Петербург, 7-я Советская улица, 32/25	3800669348400108878
8476247953523475712	2018-02-04T00:00:00+03:00	2018-03-04T00:00:00+03:00	40000.0	11	False	3	False	76.0	26.0		40.0	1.0	2	2	Россия, Санкт-Петербург, Афанасьевская улица, 6к1	929327964309472688
7815319735008289792	2016-07-14T00:00:00+03:00	2017-04-06T00:00:00+03:00	14000.0	2	False	1	False	40.0	10.0	20.0	50.0	11.0	2	2	Россия, Санкт-Петербург, Петергоф, улица Халтурина, 9	2402423260731295931
3345979285645630464	2018-02-03T00:00:00+03:00	2018-04-02T00:00:00+03:00	11200000.0	6	False	5	False	113.8	13.16	70.82		3.0	1	2	Россия, Санкт-Петербург, Центральный район, улица Некрасова, 60А	2560234082390941421
5153004142454983853	2014-11-27T00:00:00+03:00	2018-03-26T00:00:00+03:00	6000000.0	8	False	2	False	58.0	12.0	31.0			1	2	Россия, Санкт-Петербург, Богатырский проспект, 25к4	5381016492147202428
6873495314100289792	2018-02-26T00:00:00+03:00	2018-03-28T00:00:00+03:00	19000.0	4	False	2	False	41.0					2	2	Россия, Санкт-Петербург, Бассейная улица, 1	4697629588593984330
3502516035261402881	2017-05-23T00:00:00+03:00	2018-02-07T00:00:00+03:00	2820000.0	12	False	1	False	40.0	9.3	18.2		0.0	1	2	Россия, Ленинградская область, Всеволожский район, деревня Новое Девяткино, улица Энергетиков, 1	8427373449207267761
1896730478110179578	2017-08-07T00:00:00+03:00	2017-08-21T00:00:00+03:00	58000.0	4	False	2	False	65.0	14.0	40.0	100.0	0.0	2	2	Россия, Санкт-Петербург, набережная Обводного канала, 108	7364577680935587894
4852594095087508737	2014-11-27T00:00:00+03:00	2018-02-08T00:00:00+03:00	5300000.0	5	False	3	False	72.0	9.0	47.0			1	2	Россия, Ленинградская область, Гатчина, проспект 25 Октября, 67	1371596689244223953
5020927123858756352	2016-07-23T00:00:00+03:00	2016-07-24T00:00:00+03:00	17000.0	6	False	0	True	30.0		24.0	50.0	0.0	2	2	Россия, Санкт-Петербург, улица Адмирала Черокова, 20В	8245577919539608291
1736511960585110784	2016-11-26T00:00:00+03:00	2017-05-23T00:00:00+03:00	2850000.0	2	False	1	False	30.0	5.6	17.0		3.0	1	2	Россия, Санкт-Петербург, Пушкин, Оранжерейная улица, 62	1604138570197506303
1390888926260559617	2018-01-21T00:00:00+03:00	2018-03-01T00:00:00+03:00	17000.0	3	False	1	False	33.0			60.000004		2	2	Россия, Ленинградская область, Всеволожский район, посёлок Мурино, Графская улица, 8	1555992963283513407
2554639205114466880	2014-11-27T00:00:00+03:00	2017-07-11T00:00:00+03:00	3990000.0	4	False	2	False	60.9	9.2	34.6		0.0	1	2	Россия, Ленинградская область, Кировск, Северная улица, 9	2978040700532722620
5308024023551058945	2016-09-17T00:00:00+03:00	2016-10-01T00:00:00+03:00	35000.0	3	False	2	False	60.0	9.0	36.0	50.0	0.0	2	2	Россия, Санкт-Петербург, улица Гастелло, 21А	5218164615062565584
5153034022894954239	2017-10-12T00:00:00+03:00	2018-01-03T00:00:00+03:00	2880000.0	14	False	0	True	27.0		20.0			1	2	Россия, Ленинградская область, Всеволожский район, посёлок Мурино, проспект Авиаторов Балтики, 1к1	5527581522876546594
5490327106296338688	2016-07-25T00:00:00+03:00	2018-07-08T00:00:00+03:00	33000.0	6	False	2	False	73.0	11.5	36.0	50.0		2	2	Россия, Санкт-Петербург, Пулковская улица, 1к2	7607343749731176308
7863118694368372480	2017-06-08T00:00:00+03:00	2017-06-28T00:00:00+03:00	14000.0	1	False	2	False	63.0	12.0	34.0	0.0	11.0	2	2	Россия, Санкт-Петербург, Пушкинский район, посёлок Шушары, территория Славянка, Колпинское шоссе, 38к1	7936294240150895121
8003306745772547584	2018-07-19T00:00:00+03:00	2018-08-20T00:00:00+03:00	6500000.0	2	False	1	False	40.0	10.0	18.0		1.0	1	2	Россия, Санкт-Петербург, Фермское шоссе, 22к3	6823929411534507289
4356389312423796736	2015-07-27T00:00:00+03:00	2018-05-18T00:00:00+03:00	3400000.0	19	False	0	True	24.0		18.0		10.0	1	2	Россия, Санкт-Петербург, улица Адмирала Трибуца, 5	2844409614380755008
132804156999182854	2017-07-01T00:00:00+03:00	2018-01-23T00:00:00+03:00	18990000.0	5	False	2	False	76.82		36.35		0.0	1	2	Россия, Санкт-Петербург, Кирочная улица, 57	1607170736593814497
2332956270772158538	2015-12-22T00:00:00+03:00	2018-08-06T00:00:00+03:00	17290858.0	6	False	3	False	99.3	16.37	43.9		5.0	1	2	Россия, Санкт-Петербург, Липовая аллея, 15	5329810811457202023
5247213683667311616	2018-03-16T00:00:00+03:00	2018-08-20T00:00:00+03:00	7300000.0	6	False	2	False	60.1	12.0	33.0		3.0	1	2	Россия, Санкт-Петербург, улица Кораблестроителей, 23к1	7323709713868710512
9174606537144113422	2017-04-20T00:00:00+03:00	2017-06-29T00:00:00+03:00	5850000.0	6	False	3	False	69.7	10.6	42.3		0.0	1	2	Россия, Санкт-Петербург, улица Маршала Казакова, 24к2	5809952634093982876
3375339906912782748	2017-02-28T00:00:00+03:00	2017-03-01T00:00:00+03:00	20000.0	9	False	1	False	33.0	9.0	15.0	100.0	0.0	2	2	Россия, Санкт-Петербург, проспект Славы, 2к4	4203179632571269079
5075971	2016-01-13T00:00:00+03:00	2016-01-20T00:00:00+03:00	17000.0	4	False	1	False	38.0	9.0	19.0	0.0	11.0	2	2	Россия, Санкт-Петербург, Большая Посадская улица, 6	6373161660630804127
6783408603375394817	2017-04-01T00:00:00+03:00	2017-04-18T00:00:00+03:00	19000.0	4	False	2	False	56.0	10.0	30.0	100.0	10.0	2	2	Россия, Ленинградская область, Всеволожский район, Колтушское сельское поселение, деревня Старая, улица Генерала Чоглокова, 3	6388985142595038317
949690341218723840	2018-02-22T00:00:00+03:00	2018-04-08T00:00:00+03:00	3150000.0	4	False	1	False	36.9	10.0	22.0			1	2	Россия, Санкт-Петербург, посёлок Парголово, Приозерское шоссе, 15к2	1318980229802739813
1777106977172583169	2017-12-19T00:00:00+03:00	2018-01-19T00:00:00+03:00	17000.0	3	False	3	False	70.0	6.0	47.0		7.0	2	2	Россия, Санкт-Петербург, Красное Село, улица Спирина, 2к1	3975683849704884252
4520352204124111617	2018-04-09T00:00:00+03:00	2018-04-28T00:00:00+03:00	2500000.0	10	False	1	False	39.1	10.5	36.2		2.0	1	2	Россия, Ленинградская область, Тосненское городское поселение, Тосно, проспект Ленина, 61	2739938529422030790
7569506185677372049	2017-06-07T00:00:00+03:00	2018-02-07T00:00:00+03:00	3562400.0	10	False	1	False	39.9				0.0	1	2	Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, деревня Кудрово, Европейский проспект, 18к2	7076615050583066163
7579935598320806401	2017-01-26T00:00:00+03:00	2017-02-05T00:00:00+03:00	14000.0	2	False	2	False	42.0	5.5	28.0	70.0	3.0	2	2	Россия, Ленинградская область, Гатчина, улица Карла Маркса, 35	8039337797802979720
3498204831123032145	2016-12-14T00:00:00+03:00	2016-12-14T00:00:00+03:00	100000.0	7	False	3	False	140.0	20.0	100.0	100.0	0.0	2	2	Россия, Санкт-Петербург, проспект Энгельса, 109к2	6711366030409467486
6130514568682249728	2016-07-18T00:00:00+03:00	2016-07-27T00:00:00+03:00	25000.0	6	False	1	False	40.0	12.0	20.0	0.0	10.0	2	2	Россия, Санкт-Петербург, улица Вавиловых, 19	4417948203985522651
3356060677798214144	2016-03-09T00:00:00+03:00	2016-03-21T00:00:00+03:00	23000.0	5	False	3	False	64.0	10.0	45.0	50.0	3.0	2	2	Россия, Санкт-Петербург, Колпино, бульвар Трудящихся, 15	3037122800010297326
6299009708806456912	2017-06-30T00:00:00+03:00	2017-07-07T00:00:00+03:00	25000.0	2	False	1	False	50.0	14.0	22.0		0.0	2	2	Россия, Санкт-Петербург, улица Оптиков, 38к1	4182602142298050463
5592490235565378465	2018-03-26T00:00:00+03:00	2018-08-20T00:00:00+03:00	1400000.0	3	False	2	False	52.7	8.0	31.2		11.0	1	2	Россия, Ленинградская область, Приозерский район, посёлок городского типа Кузнечное, Приозерское шоссе, 6	3396176993946423543
7522066673858143576	2017-02-11T00:00:00+03:00	2017-02-25T00:00:00+03:00	17000.0	10	False	1	False	42.0	10.0	17.0		0.0	2	2	Россия, Санкт-Петербург, улица Коммунаров, 188к1	2850780110775519564
5175901685917340399	2018-07-12T00:00:00+03:00	2018-07-30T00:00:00+03:00	25000.0	3	False	1	False	50.0	13.0	22.0	100.0		2	2	Россия, Санкт-Петербург, Коломяжский проспект, 15к2	123093618273108044
4546193525468150528	2016-10-25T00:00:00+03:00	2018-07-27T00:00:00+03:00	9300000.0	14	False	2	False	84.0	16.0	47.0			1	2	Россия, Санкт-Петербург, проспект Луначарского, 15к1	3271810337494398799
1001783594177588521	2017-12-25T00:00:00+03:00	2018-01-17T00:00:00+03:00	32000.0	13	False	1	False	36.0	13.0	18.0	50.0		2	2	Россия, Санкт-Петербург, Московский проспект, 73к5	6441509679222422836
6279287594103012465	2018-01-01T00:00:00+03:00	2018-06-05T00:00:00+03:00	10694730.0	13	False	3	False	100.42	16.9	53.2			1	2	Россия, Санкт-Петербург, Ленинский проспект, 56	2190208629105094053
3376106656780350192	2017-02-23T00:00:00+03:00	2017-05-30T00:00:00+03:00	90000.0	5	False	2	False	107.0		85.0	100.0	0.0	2	2	Россия, Санкт-Петербург, улица Куйбышева, 26	7239166294420069657
6884822724393254401	2017-01-10T00:00:00+03:00	2017-01-24T00:00:00+03:00	30000.0	9	False	3	False	64.0	16.0	43.0	50.0	3.0	2	2	Россия, Санкт-Петербург, Софийская улица, 55	4271695458774659058
4958291182936823296	2018-05-07T00:00:00+03:00	2018-07-04T00:00:00+03:00	5500000.0	4	False	2	False	57.2	9.0	34.9		10.0	1	2	Россия, Санкт-Петербург, Белорусская улица, 4	6219686098642162615
5141797489724315581	2016-04-03T00:00:00+03:00	2017-06-07T00:00:00+03:00	22000.0	20	False	1	False	38.0	16.0	16.0		0.0	2	2	Россия, Санкт-Петербург, посёлок Парголово, улица Фёдора Абрамова, 8	301711797463483973
5592490235565437831	2017-10-14T00:00:00+03:00	2018-08-20T00:00:00+03:00	5550000.0	4	False	5	False	100.0	8.1	72.6		11.0	1	2	Россия, Санкт-Петербург, Ломоносов, улица Красного Флота, 3	5384047053720065986
2442380270270849536	2017-05-23T00:00:00+03:00	2017-05-23T00:00:00+03:00	50000.0	10	False	2	False	68.0	14.0	32.0	50.0	3.0	2	2	Россия, Санкт-Петербург, Приморский проспект, 52к1	1218123990061227879
8485842074964123740	2018-03-21T00:00:00+03:00	2018-07-13T00:00:00+03:00	17000000.0	3	False	8	False	191.0	17.5	135.0	0.0	11.0	1	2	Россия, Санкт-Петербург, Владимирский проспект, 15	3471682800503776201
9069199666280486253	2016-09-12T00:00:00+03:00	2016-09-28T00:00:00+03:00	2500000.0	20	False	1	False	35.0	9.3	17.0		0.0	1	2	Россия, Ленинградская область, Всеволожский район, деревня Новое Девяткино, Флотская улица, 9	2451664820532598289
433760420794481920	2017-08-01T00:00:00+03:00	2018-03-22T00:00:00+03:00	5075000.0	12	False	1	False	31.9	9.5	14.2		10.0	1	2	Россия, Санкт-Петербург, Туристская улица, 10	2650778685573351359
6607311143931911424	2018-04-18T00:00:00+03:00	2018-07-09T00:00:00+03:00	1600000.0	1	False	4	False	78.0	9.0			2.0	1	2	Россия, Ленинградская область, Выборгский район, Светогорское городское поселение, поселок городского типа Лесогорский, Ленинградское шоссе, 32	5333731843170111128
5152264856293941639	2018-07-10T00:00:00+03:00	2018-07-16T00:00:00+03:00	28000.0	7	False	3	False	67.0	8.0	52.0	100.0		2	2	Россия, Санкт-Петербург, проспект Просвещения, 78	6354249340138182952
977631710442853376	2017-12-19T00:00:00+03:00	2018-02-06T00:00:00+03:00	35000.0	12	False	0	True	29.0					2	2	Россия, Санкт-Петербург, улица Орджоникидзе, 52	6794467509409024778
5152292968858809306	2017-08-31T00:00:00+03:00	2018-02-28T00:00:00+03:00	2400000.0	6	False	1	False	29.0	7.0	14.0			1	2	Россия, Санкт-Петербург, Колпино, Раумская улица, 5	1067758032687233409
3175889091837270784	2015-10-20T00:00:00+03:00	2018-08-20T00:00:00+03:00	2500000.0	9	False	1	False	42.0	10.0	20.0			1	2	Россия, Ленинградская область, Тосненское городское поселение, Тосно, проспект Ленина, 62к1	4803475765894257346
4064753	2015-09-28T00:00:00+03:00	2016-02-22T00:00:00+03:00	22000.0	5	False	1	False	33.0	8.0	21.0		3.0	2	2	Россия, Санкт-Петербург, Комендантский проспект, 9	183357046971016818
6105737357703993089	2018-03-21T00:00:00+03:00	2018-05-05T00:00:00+03:00	4300000.0	6	False	1	False	35.0	6.0	16.0		3.0	1	2	Россия, Санкт-Петербург, Бухарестская улица, 72	6077914501064461684
5433242580981386175	2016-07-10T00:00:00+03:00	2017-05-06T00:00:00+03:00	37000.0	17	False	2	False	57.45	9.34	27.5	0.0	0.0	2	2	Россия, Санкт-Петербург, улица Орджоникидзе, 52	6794467509409024778
1390354546046418689	2017-09-14T00:00:00+03:00	2018-01-23T00:00:00+03:00	5750000.0	2	False	3	False	71.0	10.5	46.5		7.0	1	2	Россия, Санкт-Петербург, Красное Село, улица Освобождения, 31к4	3917883796460698055
1746756391072230400	2017-11-26T00:00:00+03:00	2018-01-21T00:00:00+03:00	10500000.0	4	False	2	False	65.0	12.0			1.0	1	2	Россия, Санкт-Петербург, проспект Медиков, 10к1	3661650946565906323
7299023800509954305	2018-05-14T00:00:00+03:00	2018-08-07T00:00:00+03:00	3750000.0	1	False	1	False	34.0	7.8	17.8		10.0	1	2	Россия, Санкт-Петербург, Светлановский проспект, 107	5263501251510395146
5565310413835247017	2018-05-14T00:00:00+03:00	2018-05-21T00:00:00+03:00	42500.0	2	False	0	True	68.0			100.0		2	2	Россия, Санкт-Петербург, улица Севастьянова, 14	8825554091675213134
7621245106402587176	2017-08-23T00:00:00+03:00	2017-09-20T00:00:00+03:00	5750000.0	12	False	1	False	40.6	9.2	17.3	0.0	2.0	1	2	Россия, Санкт-Петербург, Московский проспект, 73	4901520549922120761
2798803307711669505	2017-11-20T00:00:00+03:00	2018-03-18T00:00:00+03:00	3490000.0	8	False	1	False	35.0	10.0	19.0		10.0	1	2	Россия, Ленинградская область, Всеволожский район, Бугровское сельское поселение, поселок Бугры, Воронцовский бульвар, 11к1	5406367122459887666
5097800855440997377	2016-06-02T00:00:00+03:00	2016-06-08T00:00:00+03:00	20000.0	2	False	2	False	47.0	6.5	30.0	50.0	3.0	2	2	Россия, Санкт-Петербург, улица Партизана Германа, 28	668738895011577290
3004429722461000448	2017-09-26T00:00:00+03:00	2018-02-02T00:00:00+03:00	7140000.0	15	False	1	False	50.0	18.0	18.0		1.0	1	2	Россия, Санкт-Петербург, Выборгское шоссе, 15	8120522033915965776
3667394881679929601	2018-05-15T00:00:00+03:00	2018-08-18T00:00:00+03:00	800000.0	5	False	1	False	31.0					1	2	Россия, Ленинградская область, Сланцевское городское поселение, Сланцы, улица Баранова, 6А	4439960612070298811
6098878439509223681	2018-04-04T00:00:00+03:00	2018-07-17T00:00:00+03:00	4750000.0	1	False	3	False	61.2	6.4	43.6		10.0	1	2	Россия, Санкт-Петербург, улица Ивана Фомина, 5к1	4018926051403334254
3270566411632969217	2017-02-06T00:00:00+03:00	2017-04-04T00:00:00+03:00	70000.0	9	False	2	False	80.0	14.0	38.0	100.0	1.0	2	2	Россия, Санкт-Петербург, улица Егорова, 25	4753304182145623347
8135048983359475712	2018-06-17T00:00:00+03:00	2018-07-20T00:00:00+03:00	65000.0	5	False	2	False	75.0	30.0	30.0	100.0	11.0	2	2	Россия, Санкт-Петербург, Ждановская улица, 45	7774422791867856838
417626758609336832	2016-08-22T00:00:00+03:00	2016-10-30T00:00:00+03:00	6900000.0	8	False	4	False	74.0	6.3	51.9		11.0	1	2	Россия, Санкт-Петербург, проспект Большевиков, 9к2	6967020089089323022
9042456030767307520	2017-11-22T00:00:00+03:00	2018-01-17T00:00:00+03:00	28000.0	8	False	1	False	46.2	12.0	22.0	0.0	10.0	2	2	Россия, Санкт-Петербург, улица Бадаева, 14к1	3631707679337637888
1379143373622189825	2018-03-28T00:00:00+03:00	2018-08-14T00:00:00+03:00	6200000.0	16	False	2	False	54.0	10.2	30.4		7.0	1	2	Россия, Санкт-Петербург, Звёздная улица, 5к1	6613803833485390603
1748244900553354753	2017-08-02T00:00:00+03:00	2017-08-16T00:00:00+03:00	30000.0	12	False	2	False	66.0	15.0	43.0	50.0	10.0	2	2	Россия, Санкт-Петербург, Петергофское шоссе, 17к1	7296484056868361810
5565310413834118649	2018-05-25T00:00:00+03:00	2018-06-01T00:00:00+03:00	36000.0	4	False	0	True	80.0			100.0		2	2	Россия, Санкт-Петербург, 1-я Красноармейская улица, 18	5092129736096683896
6299009708805448084	2016-05-10T00:00:00+03:00	2017-07-12T00:00:00+03:00	27000.0	6	False	1	False	42.0	12.0			0.0	2	2	Россия, Санкт-Петербург, проспект Просвещения, 34	6354249340138182824
7340091001889580877	2018-06-22T00:00:00+03:00	2018-08-20T00:00:00+03:00	2700000.0	6	False	1	False	38.0	8.0	18.56	100.0		1	2	Россия, Ленинградская область, Всеволожский район, поселок городского типа имени Свердлова, микрорайон Овцино, Западный проезд, 10	380041790963410785
180937727291359977	2015-12-24T00:00:00+03:00	2016-02-15T00:00:00+03:00	2650000.0	2	False	1	False	31.0	6.0	18.0		0.0	1	2	Россия, Санкт-Петербург, Колпино, улица Володарского, 11	1759240577147570022
4590242	2015-11-19T00:00:00+03:00	2016-03-24T00:00:00+03:00	3940000.0	3	False	1	True	34.5		23.0		3.0	1	2	Россия, Санкт-Петербург, Пушкинский район, Пушкин, Малиновская улица, 8	4724026393287860750
792742907356509522	2017-12-06T00:00:00+03:00	2017-12-22T00:00:00+03:00	26000.0	3	False	1	False	44.8	11.3	18.5	50.0		2	2	Россия, Санкт-Петербург, Приморский проспект, 137к1	868355544483580185
2967404660685704199	2017-12-11T00:00:00+03:00	2017-12-12T00:00:00+03:00	25000.0	9	False	2	False	44.0	10.2	29.5	100.0	6.0	2	2	Россия, Санкт-Петербург, проспект Луначарского, 33к2	3271810337494341138
654511373680312065	2016-11-22T00:00:00+03:00	2017-03-27T00:00:00+03:00	3020000.0	18	False	0	True	29.1		20.35		3.0	1	2	Россия, Санкт-Петербург, Кушелевская дорога, 5к4	7274736308217969984
5152180223053627487	2016-12-19T00:00:00+03:00	2017-01-02T00:00:00+03:00	37000.0	10	False	1	False	47.0	10.0	20.0		0.0	2	2	Россия, Санкт-Петербург, Кременчугская улица, 11к2	9078299753075953952
4768875884427102923	2015-08-11T00:00:00+03:00	2016-03-12T00:00:00+03:00	5250000.0	6	False	2	False	51.0		31.1		0.0	1	2	Россия, Санкт-Петербург, проспект Маршала Блюхера, 57к1	1696402849480584396
1343750549182191936	2017-06-06T00:00:00+03:00	2017-06-15T00:00:00+03:00	7200000.0	11	False	2	False	65.3	14.5	35.4		0.0	1	2	Россия, Санкт-Петербург, улица Савушкина, 117к2	3173654661061858760
3375339907028337296	2017-02-22T00:00:00+03:00	2017-02-23T00:00:00+03:00	22000.0	7	False	2	False	50.0	7.0	27.0	100.0	0.0	2	2	Россия, Санкт-Петербург, улица Доблести, 18к1	6118524197122658706
6190546362498651393	2018-06-28T00:00:00+03:00	2018-08-16T00:00:00+03:00	3600000.0	3	False	1	False	33.2	7.5	17.5			1	2	Россия, Санкт-Петербург, проспект Королёва, 42к3	7373491244948412081
969177806102756865	2016-04-06T00:00:00+03:00	2018-08-20T00:00:00+03:00	650000.0	4	False	2	False	48.0	8.7	30.0			1	2	Россия, Ленинградская область, Бокситогорский район, Ефимовское городское поселение, поселок городского типа Ефимовский, 1-й микрорайон, 7	2857874971728286680
6570165779695130113	2016-10-28T00:00:00+03:00	2016-10-30T00:00:00+03:00	20000.0	3	False	1	False	38.0	8.0	20.0	60.0	10.0	2	2	Россия, Санкт-Петербург, улица Бутлерова, 20	4126234800280764562
8358032940494885747	2017-12-12T00:00:00+03:00	2018-02-11T00:00:00+03:00	4860000.0	9	False	2	False	55.3	10.91	32.0	0.0	5.0	1	2	Россия, Ленинградская область, Всеволожский район, посёлок Мурино, Охтинская аллея, 14	2600536765669241623
1236576421041797633	2016-09-13T00:00:00+03:00	2016-09-19T00:00:00+03:00	20000.0	4	False	1	False	32.0	6.0	16.0		3.0	2	2	Россия, Санкт-Петербург, улица Тельмана, 44	553403259736944037
2554639205115303819	2017-07-16T00:00:00+03:00	2018-02-08T00:00:00+03:00	7500000.0	8	False	2	False	77.8	14.6	43.6		0.0	1	2	Россия, Санкт-Петербург, Шуваловский проспект, 37к1	72812864710407217
8808103793640619426	2018-04-26T00:00:00+03:00	2018-05-18T00:00:00+03:00	30000.0	4	False	3	False	60.0			50.0		2	2	Россия, Санкт-Петербург, улица Добровольцев, 54	8764228691551483290
5283730787063781934	2015-10-15T00:00:00+03:00	2018-08-20T00:00:00+03:00	11307000.0	2	False	2	False	76.5	22.8	38.0		5.0	1	2	Россия, Санкт-Петербург, Кременчугская улица, 11к3	9078299753075953953
1343750549183052961	2017-06-10T00:00:00+03:00	2018-03-08T00:00:00+03:00	10500000.0	10	False	2	False	82.0	28.0	31.0		0.0	1	2	Россия, Санкт-Петербург, проспект Ветеранов, 52к1	9162916573539067813
7340091001892437934	2016-05-06T00:00:00+03:00	2017-05-02T00:00:00+03:00	1550000.0	1	False	3	False	56.0	6.0	43.0		0.0	1	2	Россия, Ленинградская область, Подпорожье, проспект Ленина, 8	2120372285847751486
5175901685917399170	2017-11-13T00:00:00+03:00	2018-08-20T00:00:00+03:00	22000.0	11	False	1	False	48.0	20.0	14.0	100.0		2	2	Россия, Санкт-Петербург, улица Крыленко, 43к2	4951256661585146957
7367726583461568256	2018-06-19T00:00:00+03:00	2018-08-03T00:00:00+03:00	30000.0	22	False	2	False	57.6	10.0	34.2		3.0	2	2	Россия, Санкт-Петербург, Южное шоссе, 51к3	2741634337766515740
5713693626373062239	2018-03-12T00:00:00+03:00	2018-08-19T00:00:00+03:00	56908076.0	4	False	4	False	171.0	28.0	85.0	50.0	5.0	1	2	Россия, Санкт-Петербург, Крестовский проспект, 12	1715771589821487799
8232462427747108352	2018-02-21T00:00:00+03:00	2018-05-17T00:00:00+03:00	13000.0	2	False	2	False	43.3	5.3			11.0	2	2	Россия, Ленинградская область, Гатчина, Рощинская улица, 26	7954439754890133004
3375339907715291747	2017-02-27T00:00:00+03:00	2017-02-28T00:00:00+03:00	23000.0	13	False	1	False	40.0	14.0	20.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Ленская улица, 17к1	2118127891656211738
1343750549183026297	2017-06-09T00:00:00+03:00	2017-07-03T00:00:00+03:00	2200000.0	10	False	1	False	25.0		17.0		0.0	1	2	Россия, Санкт-Петербург, Русановская улица, 15к1	6563554046625812320
2332956270799916954	2017-01-01T00:00:00+03:00	2017-02-07T00:00:00+03:00	15045756.0	11	False	3	False	137.4	16.54	81.01		0.0	1	2	Россия, Санкт-Петербург, Московский проспект, 183-185Б	2589121538591859519
8391192312768998400	2018-01-16T00:00:00+03:00	2018-07-31T00:00:00+03:00	4900000.0	12	False	2	False	47.1	8.0	28.0		11.0	1	2	Россия, Санкт-Петербург, Канонерский остров, 7	3526003456308098711
2381225703428500992	2017-08-03T00:00:00+03:00	2018-08-20T00:00:00+03:00	5750000.0	2	False	3	False	87.9	13.5	47.8		7.0	1	2	Россия, Санкт-Петербург, Пушкинский район, посёлок Шушары, Московское шоссе, 246	4169477236027209913
7463077488724009918	2017-04-08T00:00:00+03:00	2017-05-01T00:00:00+03:00	20000.0	5	False	1	False	39.0	9.0	21.0		0.0	2	2	Россия, Санкт-Петербург, Софийская улица, 41к1	8524592554782655586
7068267247118204160	2016-10-19T00:00:00+03:00	2016-11-04T00:00:00+03:00	28000.0	1	False	3	False	65.0	9.0	41.0	50.0	10.0	2	2	Россия, Санкт-Петербург, проспект Ветеранов, 99	6919865539135252593
5283730787069262694	2015-10-29T00:00:00+03:00	2017-04-23T00:00:00+03:00	7129080.0	4	False	3	False	86.1	13.9	47.6		0.0	1	2	Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, деревня Кудрово, Областная улица, 1	2363012398584709472
3609520683490725730	2017-03-03T00:00:00+03:00	2017-04-02T00:00:00+03:00	5290000.0	4	False	3	False	59.0	6.2	39.6		0.0	1	2	Россия, Санкт-Петербург, Долгоозёрная улица, 18	6811585385954449773
3376106655206584751	2017-10-21T00:00:00+03:00	2017-10-24T00:00:00+03:00	65000.0	1	False	4	False	120.0	16.0	87.0	100.0	0.0	2	2	Россия, Санкт-Петербург, проспект Непокорённых, 9к1	8775715464299370056
7340091000117314564	2017-04-20T00:00:00+03:00	2017-05-03T00:00:00+03:00	20000.0	4	False	2	False	45.0	6.0	33.0		0.0	2	2	Россия, Санкт-Петербург, Новочеркасский проспект, 50к2	5994596738788112025
1428539921593296384	2016-10-21T00:00:00+03:00	2017-04-26T00:00:00+03:00	2500000.0	1	False	3	False	66.8	7.6	33.0		0.0	1	2	Россия, Санкт-Петербург, Колпино, улица Труда, 12	5784940925656768331
5790838660907132160	2018-06-28T00:00:00+03:00	2018-08-12T00:00:00+03:00	2250000.0	17	False	0	True	24.0		16.0		3.0	1	2	Россия, Санкт-Петербург, Пушкинский район, посёлок Шушары, Школьная улица, 1	4800386865530027353
3375339907683978362	2017-02-22T00:00:00+03:00	2017-02-22T00:00:00+03:00	20000.0	1	False	2	False	45.0	7.0	29.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Новоизмайловский проспект, 26к2	9160799354282061586
8310251267091088210	2017-07-11T00:00:00+03:00	2017-08-15T00:00:00+03:00	50000.0	2	False	2	False	65.0	15.0	37.0		0.0	2	2	Россия, Санкт-Петербург, Глухая Зеленина улица, 6	6445545084936583797
7676772541526119680	2016-11-03T00:00:00+03:00	2017-04-10T00:00:00+03:00	12000000.0	4	False	4	False	99.0	11.0	66.2		10.0	1	2	Россия, Санкт-Петербург, улица Чайковского, 12А	6747592475541186895
1443823253620562433	2018-06-29T00:00:00+03:00	2018-07-29T00:00:00+03:00	25000.0	4	False	1	False	34.0					2	2	Россия, Санкт-Петербург, улица Орджоникидзе, 34	6794467509409024838
8000484694230701438	2017-08-07T00:00:00+03:00	2018-08-20T00:00:00+03:00	35000.0	3	False	2	False	53.0			100.0		2	2	Россия, Санкт-Петербург, Гражданский проспект, 4	1950166477819314826
7521881594612661607	2018-06-18T00:00:00+03:00	2018-07-25T00:00:00+03:00	50000.0	2	False	2	False	65.0	15.0	35.0	50.0		2	2	Россия, Санкт-Петербург, Липовая аллея, 15	5329810811457202023
180937727290441233	2016-06-08T00:00:00+03:00	2016-06-13T00:00:00+03:00	2550000.0	3	False	1	False	33.0	5.0	20.0		0.0	1	2	Россия, Санкт-Петербург, Кирочная улица, 17	1607170736593814373
3257053069660988416	2018-06-30T00:00:00+03:00	2018-07-07T00:00:00+03:00	18000.0	3	False	1	False	37.0	7.0	17.0	90.0		2	2	Россия, Санкт-Петербург, Алтайская улица, 11	6325802637859127194
